match_id,date,home_team,away_team,home_goals,away_goals,is_neutral,tournament,tournament_tier,venue_country
1990-06-23_czechoslovakia_costa_rica,1990-06-23,Czechoslovakia,Costa Rica,4,1,1,FIFA World Cup,tournament,Italy
1990-06-24_brazil_argentina,1990-06-24,Brazil,Argentina,0,1,1,FIFA World Cup,tournament,Italy
1990-06-24_germany_netherlands,1990-06-24,Germany,Netherlands,2,1,1,FIFA World Cup,tournament,Italy
1990-06-25_republic_of_ireland_romania,1990-06-25,Republic of Ireland,Romania,0,0,1,FIFA World Cup,tournament,Italy
1990-06-25_italy_uruguay,1990-06-25,Italy,Uruguay,2,0,0,FIFA World Cup,tournament,Italy
1990-06-26_england_belgium,1990-06-26,England,Belgium,1,0,1,FIFA World Cup,tournament,Italy
1990-06-26_spain_yugoslavia,1990-06-26,Spain,Yugoslavia,1,2,1,FIFA World Cup,tournament,Italy
1990-06-30_italy_republic_of_ireland,1990-06-30,Italy,Republic of Ireland,1,0,0,FIFA World Cup,tournament,Italy
1990-06-30_yugoslavia_argentina,1990-06-30,Yugoslavia,Argentina,0,0,1,FIFA World Cup,tournament,Italy
1990-07-01_cameroon_england,1990-07-01,Cameroon,England,2,3,1,FIFA World Cup,tournament,Italy
1990-07-01_germany_czechoslovakia,1990-07-01,Germany,Czechoslovakia,1,0,1,FIFA World Cup,tournament,Italy
1990-07-03_italy_argentina,1990-07-03,Italy,Argentina,1,1,0,FIFA World Cup,tournament,Italy
1990-07-04_germany_england,1990-07-04,Germany,England,1,1,1,FIFA World Cup,tournament,Italy
1990-07-06_malawi_tanzania,1990-07-06,Malawi,Tanzania,2,0,0,Friendly,friendly,Malawi
1990-07-07_italy_england,1990-07-07,Italy,England,2,1,0,FIFA World Cup,tournament,Italy
1990-07-08_germany_argentina,1990-07-08,Germany,Argentina,1,0,1,FIFA World Cup,tournament,Italy
1990-07-09_barbados_grenada,1990-07-09,Barbados,Grenada,1,1,0,Friendly,friendly,Barbados
1990-07-09_malawi_tanzania,1990-07-09,Malawi,Tanzania,1,1,0,Friendly,friendly,Malawi
1990-07-10_barbados_grenada,1990-07-10,Barbados,Grenada,4,0,0,Friendly,friendly,Barbados
1990-07-11_malawi_tanzania,1990-07-11,Malawi,Tanzania,0,0,0,Friendly,friendly,Malawi
1990-07-23_barbados_martinique,1990-07-23,Barbados,Martinique,2,2,1,CFU Caribbean Cup,friendly,Trinidad and Tobago
1990-07-27_china_north_korea,1990-07-27,China,North Korea,2,0,0,Dynasty Cup,friendly,China
1990-07-27_japan_south_korea,1990-07-27,Japan,South Korea,0,2,1,Dynasty Cup,friendly,China
1990-07-27_trinidad_and_tobago_jamaica,1990-07-27,Trinidad and Tobago,Jamaica,0,0,0,CFU Caribbean Cup,friendly,Trinidad and Tobago
1990-07-29_china_japan,1990-07-29,China,Japan,1,0,0,Dynasty Cup,friendly,China
1990-07-29_south_korea_north_korea,1990-07-29,South Korea,North Korea,1,0,1,Dynasty Cup,friendly,China
1990-07-29_togo_mali,1990-07-29,Togo,Mali,0,0,0,Friendly,friendly,Togo
1990-07-31_china_south_korea,1990-07-31,China,South Korea,0,1,0,Dynasty Cup,friendly,China
1990-07-31_japan_north_korea,1990-07-31,Japan,North Korea,0,1,1,Dynasty Cup,friendly,China
1990-08-03_china_south_korea,1990-08-03,China,South Korea,1,1,0,Dynasty Cup,friendly,China
1990-08-04_malawi_dr_congo,1990-08-04,Malawi,DR Congo,1,0,0,Friendly,friendly,Malawi
1990-08-06_malawi_dr_congo,1990-08-06,Malawi,DR Congo,1,0,0,Friendly,friendly,Malawi
1990-08-08_faroe_islands_iceland,1990-08-08,Faroe Islands,Iceland,2,3,0,Friendly,friendly,Faroe Islands
1990-08-08_malawi_dr_congo,1990-08-08,Malawi,DR Congo,0,0,0,Friendly,friendly,Malawi
1990-08-09_tunisia_morocco,1990-08-09,Tunisia,Morocco,0,0,0,Friendly,friendly,Tunisia
1990-08-11_r_union_congo,1990-08-11,Réunion,Congo,2,1,0,Friendly,friendly,Réunion
1990-08-12_gabon_mali,1990-08-12,Gabon,Mali,0,0,0,Friendly,friendly,Gabon
1990-08-12_eswatini_mozambique,1990-08-12,Eswatini,Mozambique,0,0,0,Friendly,friendly,Swaziland
1990-08-12_zambia_dr_congo,1990-08-12,Zambia,DR Congo,0,0,0,Friendly,friendly,Zambia
1990-08-13_mozambique_zimbabwe,1990-08-13,Mozambique,Zimbabwe,2,3,1,Friendly,friendly,Swaziland
1990-08-15_france_poland,1990-08-15,France,Poland,0,0,0,Friendly,friendly,France
1990-08-16_new_zealand_china,1990-08-16,New Zealand,China,2,1,0,Friendly,friendly,New Zealand
1990-08-17_egypt_ethiopia,1990-08-17,Egypt,Ethiopia,2,0,0,African Cup of Nations qualification,qualifier,Egypt
1990-08-17_sudan_mozambique,1990-08-17,Sudan,Mozambique,1,0,0,African Cup of Nations qualification,qualifier,Sudan
1990-08-18_indonesia_singapore,1990-08-18,Indonesia,Singapore,6,0,0,Friendly,friendly,Indonesia
1990-08-18_malawi_congo,1990-08-18,Malawi,Congo,0,1,0,African Cup of Nations qualification,qualifier,Malawi
1990-08-19_cameroon_mali,1990-08-19,Cameroon,Mali,0,0,0,African Cup of Nations qualification,qualifier,Cameroon
1990-08-19_guinea_sierra_leone,1990-08-19,Guinea,Sierra Leone,1,2,0,African Cup of Nations qualification,qualifier,Guinea
1990-08-19_dr_congo_tanzania,1990-08-19,DR Congo,Tanzania,2,0,0,African Cup of Nations qualification,qualifier,Zaïre
1990-08-19_gabon_uganda,1990-08-19,Gabon,Uganda,1,0,0,African Cup of Nations qualification,qualifier,Gabon
1990-08-19_ivory_coast_mauritania,1990-08-19,Ivory Coast,Mauritania,2,0,0,African Cup of Nations qualification,qualifier,Ivory Coast
1990-08-19_morocco_niger,1990-08-19,Morocco,Niger,2,0,0,African Cup of Nations qualification,qualifier,Morocco
1990-08-19_angola_madagascar,1990-08-19,Angola,Madagascar,0,1,0,African Cup of Nations qualification,qualifier,Angola
1990-08-19_tunisia_chad,1990-08-19,Tunisia,Chad,2,1,0,African Cup of Nations qualification,qualifier,Tunisia
1990-08-19_zambia_eswatini,1990-08-19,Zambia,Eswatini,5,0,0,African Cup of Nations qualification,qualifier,Zambia
1990-08-19_burkina_faso_benin,1990-08-19,Burkina Faso,Benin,2,0,0,African Cup of Nations qualification,qualifier,Burkina Faso
1990-08-19_nigeria_togo,1990-08-19,Nigeria,Togo,3,0,0,African Cup of Nations qualification,qualifier,Nigeria
1990-08-21_austria_switzerland,1990-08-21,Austria,Switzerland,1,3,0,Friendly,friendly,Austria
1990-08-21_madagascar_comoros,1990-08-21,Madagascar,Comoros,1,0,0,Indian Ocean Island Games,friendly,Madagascar
1990-08-22_norway_sweden,1990-08-22,Norway,Sweden,1,2,0,Friendly,friendly,Norway
1990-08-23_r_union_comoros,1990-08-23,Réunion,Comoros,0,1,1,Indian Ocean Island Games,friendly,Madagascar
1990-08-24_new_zealand_china,1990-08-24,New Zealand,China,1,0,0,Friendly,friendly,New Zealand
1990-08-25_botswana_eswatini,1990-08-25,Botswana,Eswatini,3,2,0,Friendly,friendly,Botswana
1990-08-25_indonesia_australia,1990-08-25,Indonesia,Australia,0,3,0,Friendly,friendly,Indonesia
1990-08-25_zambia_zimbabwe,1990-08-25,Zambia,Zimbabwe,3,1,1,Friendly,friendly,Botswana
1990-08-25_madagascar_r_union,1990-08-25,Madagascar,Réunion,0,0,0,Indian Ocean Island Games,friendly,Madagascar
1990-08-25_mauritius_seychelles,1990-08-25,Mauritius,Seychelles,2,0,1,Indian Ocean Island Games,friendly,Madagascar
1990-08-26_botswana_zimbabwe,1990-08-26,Botswana,Zimbabwe,0,7,0,Friendly,friendly,Botswana
1990-08-27_mali_burkina_faso,1990-08-27,Mali,Burkina Faso,2,1,0,Friendly,friendly,Mali
1990-08-27_mauritius_comoros,1990-08-27,Mauritius,Comoros,4,0,1,Indian Ocean Island Games,friendly,Madagascar
1990-08-27_madagascar_seychelles,1990-08-27,Madagascar,Seychelles,6,0,0,Indian Ocean Island Games,friendly,Madagascar
1990-08-29_finland_czechoslovakia,1990-08-29,Finland,Czechoslovakia,1,1,0,Friendly,friendly,Finland
1990-08-29_portugal_germany,1990-08-29,Portugal,Germany,1,1,0,Friendly,friendly,Portugal
1990-08-29_russia_romania,1990-08-29,Russia,Romania,1,2,0,Friendly,friendly,Soviet Union
1990-08-29_seychelles_comoros,1990-08-29,Seychelles,Comoros,3,1,1,Indian Ocean Island Games,friendly,Madagascar
1990-08-30_mozambique_angola,1990-08-30,Mozambique,Angola,0,2,0,Friendly,friendly,Mozambique
1990-08-30_madagascar_mauritius,1990-08-30,Madagascar,Mauritius,5,1,0,Indian Ocean Island Games,friendly,Madagascar
1990-09-01_sierra_leone_cameroon,1990-09-01,Sierra Leone,Cameroon,1,1,0,African Cup of Nations qualification,qualifier,Sierra Leone
1990-09-01_uganda_dr_congo,1990-09-01,Uganda,DR Congo,2,1,0,African Cup of Nations qualification,qualifier,Uganda
1990-09-01_tanzania_gabon,1990-09-01,Tanzania,Gabon,0,0,0,African Cup of Nations qualification,qualifier,Tanzania
1990-09-01_ghana_nigeria,1990-09-01,Ghana,Nigeria,1,0,0,African Cup of Nations qualification,qualifier,Ghana
1990-09-01_eswatini_angola,1990-09-01,Eswatini,Angola,1,1,0,African Cup of Nations qualification,qualifier,Swaziland
1990-09-01_madagascar_zambia,1990-09-01,Madagascar,Zambia,0,0,0,African Cup of Nations qualification,qualifier,Madagascar
1990-09-02_congo_zimbabwe,1990-09-02,Congo,Zimbabwe,2,0,0,African Cup of Nations qualification,qualifier,Congo
1990-09-02_burkina_faso_togo,1990-09-02,Burkina Faso,Togo,2,0,0,African Cup of Nations qualification,qualifier,Burkina Faso
1990-09-02_chad_egypt,1990-09-02,Chad,Egypt,0,0,0,African Cup of Nations qualification,qualifier,Chad
1990-09-02_mali_guinea,1990-09-02,Mali,Guinea,1,1,0,African Cup of Nations qualification,qualifier,Mali
1990-09-02_morocco_mauritania,1990-09-02,Morocco,Mauritania,4,0,0,African Cup of Nations qualification,qualifier,Morocco
1990-09-02_mozambique_kenya,1990-09-02,Mozambique,Kenya,2,1,0,African Cup of Nations qualification,qualifier,Mozambique
1990-09-05_greece_albania,1990-09-05,Greece,Albania,1,0,0,Friendly,friendly,Greece
1990-09-05_hungary_turkey,1990-09-05,Hungary,Turkey,4,1,0,Friendly,friendly,Hungary
1990-09-05_iceland_france,1990-09-05,Iceland,France,1,2,0,UEFA Euro qualification,tournament,Iceland
1990-09-05_sweden_denmark,1990-09-05,Sweden,Denmark,0,1,0,Friendly,friendly,Sweden
1990-09-06_south_korea_australia,1990-09-06,South Korea,Australia,1,0,0,Friendly,friendly,South Korea
1990-09-08_malaysia_yemen,1990-09-08,Malaysia,Yemen,0,1,0,Friendly,friendly,Malaysia
1990-09-09_south_korea_australia,1990-09-09,South Korea,Australia,1,0,0,Friendly,friendly,South Korea
1990-09-11_denmark_wales,1990-09-11,Denmark,Wales,1,0,0,Friendly,friendly,Denmark
1990-09-12_belgium_german_dr,1990-09-12,Belgium,German DR,0,2,0,Friendly,friendly,Belgium
1990-09-12_england_hungary,1990-09-12,England,Hungary,1,0,0,Friendly,friendly,England
1990-09-12_faroe_islands_austria,1990-09-12,Faroe Islands,Austria,1,0,1,UEFA Euro qualification,tournament,Sweden
1990-09-12_finland_portugal,1990-09-12,Finland,Portugal,0,0,0,UEFA Euro qualification,tournament,Finland
1990-09-12_republic_of_ireland_morocco,1990-09-12,Republic of Ireland,Morocco,1,0,0,Friendly,friendly,Republic of Ireland
1990-09-12_northern_ireland_yugoslavia,1990-09-12,Northern Ireland,Yugoslavia,0,2,0,UEFA Euro qualification,tournament,Northern Ireland
1990-09-12_russia_norway,1990-09-12,Russia,Norway,2,0,0,UEFA Euro qualification,tournament,Soviet Union
1990-09-12_scotland_romania,1990-09-12,Scotland,Romania,2,1,0,UEFA Euro qualification,tournament,Scotland
1990-09-12_spain_brazil,1990-09-12,Spain,Brazil,3,0,0,Friendly,friendly,Spain
1990-09-12_switzerland_bulgaria,1990-09-12,Switzerland,Bulgaria,2,0,0,UEFA Euro qualification,tournament,Switzerland
1990-09-13_singapore_malaysia,1990-09-13,Singapore,Malaysia,3,0,0,Friendly,friendly,Singapore
1990-09-15_united_states_trinidad_and_tobago,1990-09-15,United States,Trinidad and Tobago,3,0,0,Friendly,friendly,United States
1990-09-23_south_korea_singapore,1990-09-23,South Korea,Singapore,7,0,1,Asian Games,friendly,China
1990-09-23_china_pakistan,1990-09-23,China,Pakistan,3,0,0,Asian Games,friendly,China
1990-09-23_kuwait_hong_kong,1990-09-23,Kuwait,Hong Kong,2,1,1,Asian Games,friendly,China
1990-09-23_yemen_thailand,1990-09-23,Yemen,Thailand,0,0,1,Asian Games,friendly,China
1990-09-24_iran_malaysia,1990-09-24,Iran,Malaysia,3,0,1,Asian Games,friendly,China
1990-09-24_saudi_arabia_bangladesh,1990-09-24,Saudi Arabia,Bangladesh,4,0,1,Asian Games,friendly,China
1990-09-25_china_singapore,1990-09-25,China,Singapore,5,1,0,Asian Games,friendly,China
1990-09-25_pakistan_south_korea,1990-09-25,Pakistan,South Korea,0,7,1,Asian Games,friendly,China
1990-09-25_hong_kong_thailand,1990-09-25,Hong Kong,Thailand,0,2,1,Asian Games,friendly,China
1990-09-25_yemen_kuwait,1990-09-25,Yemen,Kuwait,0,0,1,Asian Games,friendly,China
1990-09-26_czechoslovakia_iceland,1990-09-26,Czechoslovakia,Iceland,1,0,0,UEFA Euro qualification,tournament,Czechoslovakia
1990-09-26_italy_netherlands,1990-09-26,Italy,Netherlands,1,0,0,Friendly,friendly,Italy
1990-09-26_romania_poland,1990-09-26,Romania,Poland,2,1,0,Friendly,friendly,Romania
1990-09-26_sweden_bulgaria,1990-09-26,Sweden,Bulgaria,2,0,0,Friendly,friendly,Sweden
1990-09-26_malaysia_north_korea,1990-09-26,Malaysia,North Korea,0,0,1,Asian Games,friendly,China
1990-09-26_bangladesh_japan,1990-09-26,Bangladesh,Japan,0,3,1,Asian Games,friendly,China
1990-09-27_china_south_korea,1990-09-27,China,South Korea,0,2,0,Asian Games,friendly,China
1990-09-27_singapore_pakistan,1990-09-27,Singapore,Pakistan,6,1,1,Asian Games,friendly,China
1990-09-27_hong_kong_yemen,1990-09-27,Hong Kong,Yemen,2,0,1,Asian Games,friendly,China
1990-09-27_thailand_kuwait,1990-09-27,Thailand,Kuwait,2,1,1,Asian Games,friendly,China
1990-09-28_north_korea_iran,1990-09-28,North Korea,Iran,1,2,1,Asian Games,friendly,China
1990-09-28_japan_saudi_arabia,1990-09-28,Japan,Saudi Arabia,0,2,1,Asian Games,friendly,China
1990-09-30_aruba_cura_ao,1990-09-30,Aruba,Curaçao,1,3,0,Friendly,friendly,Aruba
1990-09-30_benin_nigeria,1990-09-30,Benin,Nigeria,0,1,0,African Cup of Nations qualification,qualifier,Benin
1990-09-30_botswana_cameroon,1990-09-30,Botswana,Cameroon,0,0,0,Friendly,friendly,Botswana
1990-09-30_niger_ivory_coast,1990-09-30,Niger,Ivory Coast,0,1,0,African Cup of Nations qualification,qualifier,Niger
1990-09-30_togo_ghana,1990-09-30,Togo,Ghana,0,1,0,African Cup of Nations qualification,qualifier,Togo
1990-10-01_south_korea_kuwait,1990-10-01,South Korea,Kuwait,1,0,1,Asian Games,friendly,China
1990-10-01_iran_japan,1990-10-01,Iran,Japan,1,0,1,Asian Games,friendly,China
1990-10-01_china_thailand,1990-10-01,China,Thailand,0,1,0,Asian Games,friendly,China
1990-10-01_saudi_arabia_north_korea,1990-10-01,Saudi Arabia,North Korea,0,0,1,Asian Games,friendly,China
1990-10-03_south_korea_iran,1990-10-03,South Korea,Iran,0,1,1,Asian Games,friendly,China
1990-10-03_thailand_north_korea,1990-10-03,Thailand,North Korea,0,1,1,Asian Games,friendly,China
1990-10-05_south_korea_thailand,1990-10-05,South Korea,Thailand,1,0,1,Asian Games,friendly,China
1990-10-06_iran_north_korea,1990-10-06,Iran,North Korea,0,0,1,Asian Games,friendly,China
1990-10-10_denmark_faroe_islands,1990-10-10,Denmark,Faroe Islands,4,1,0,UEFA Euro qualification,tournament,Denmark
1990-10-10_greece_egypt,1990-10-10,Greece,Egypt,6,1,0,Friendly,friendly,Greece
1990-10-10_norway_hungary,1990-10-10,Norway,Hungary,0,0,0,UEFA Euro qualification,tournament,Norway
1990-10-10_poland_united_states,1990-10-10,Poland,United States,2,3,0,Friendly,friendly,Poland
1990-10-10_spain_iceland,1990-10-10,Spain,Iceland,2,1,0,UEFA Euro qualification,tournament,Spain
1990-10-10_sweden_germany,1990-10-10,Sweden,Germany,1,3,0,Friendly,friendly,Sweden
1990-10-11_north_korea_south_korea,1990-10-11,North Korea,South Korea,2,1,0,Friendly,friendly,North Korea
1990-10-13_france_czechoslovakia,1990-10-13,France,Czechoslovakia,2,1,0,UEFA Euro qualification,tournament,France
1990-10-14_benin_togo,1990-10-14,Benin,Togo,1,1,0,African Cup of Nations qualification,qualifier,Benin
1990-10-14_niger_mauritania,1990-10-14,Niger,Mauritania,7,1,0,African Cup of Nations qualification,qualifier,Niger
1990-10-14_ghana_burkina_faso,1990-10-14,Ghana,Burkina Faso,2,0,0,African Cup of Nations qualification,qualifier,Ghana
1990-10-17_croatia_united_states,1990-10-17,Croatia,United States,2,1,0,Friendly,friendly,Croatia
1990-10-17_england_poland,1990-10-17,England,Poland,2,0,0,UEFA Euro qualification,tournament,England
1990-10-17_hungary_italy,1990-10-17,Hungary,Italy,1,1,0,UEFA Euro qualification,tournament,Hungary
1990-10-17_republic_of_ireland_turkey,1990-10-17,Republic of Ireland,Turkey,5,0,0,UEFA Euro qualification,tournament,Republic of Ireland
1990-10-17_northern_ireland_denmark,1990-10-17,Northern Ireland,Denmark,1,1,0,UEFA Euro qualification,tournament,Northern Ireland
1990-10-17_portugal_netherlands,1990-10-17,Portugal,Netherlands,1,0,0,UEFA Euro qualification,tournament,Portugal
1990-10-17_romania_bulgaria,1990-10-17,Romania,Bulgaria,0,3,0,UEFA Euro qualification,tournament,Romania
1990-10-17_scotland_switzerland,1990-10-17,Scotland,Switzerland,2,1,0,UEFA Euro qualification,tournament,Scotland
1990-10-17_wales_belgium,1990-10-17,Wales,Belgium,3,1,0,UEFA Euro qualification,tournament,Wales
1990-10-23_south_korea_north_korea,1990-10-23,South Korea,North Korea,1,0,0,Friendly,friendly,South Korea
1990-10-31_greece_malta,1990-10-31,Greece,Malta,4,0,0,UEFA Euro qualification,tournament,Greece
1990-10-31_hungary_cyprus,1990-10-31,Hungary,Cyprus,4,2,0,UEFA Euro qualification,tournament,Hungary
1990-10-31_luxembourg_germany,1990-10-31,Luxembourg,Germany,2,3,0,UEFA Euro qualification,tournament,Luxembourg
1990-10-31_norway_cameroon,1990-10-31,Norway,Cameroon,6,1,0,Friendly,friendly,Norway
1990-10-31_yugoslavia_austria,1990-10-31,Yugoslavia,Austria,4,1,0,UEFA Euro qualification,tournament,Yugoslavia
1990-11-01_fiji_solomon_islands,1990-11-01,Fiji,Solomon Islands,0,0,1,Melanesia Cup,friendly,New Caledonia
1990-11-01_new_caledonia_vanuatu,1990-11-01,New Caledonia,Vanuatu,0,1,0,Melanesia Cup,friendly,New Caledonia
1990-11-03_solomon_islands_vanuatu,1990-11-03,Solomon Islands,Vanuatu,1,1,1,Melanesia Cup,friendly,New Caledonia
1990-11-03_new_caledonia_papua_new_guinea,1990-11-03,New Caledonia,Papua New Guinea,2,1,0,Melanesia Cup,friendly,New Caledonia
1990-11-03_italy_russia,1990-11-03,Italy,Russia,0,0,0,UEFA Euro qualification,tournament,Italy
1990-11-05_new_caledonia_fiji,1990-11-05,New Caledonia,Fiji,0,0,0,Melanesia Cup,friendly,New Caledonia
1990-11-05_papua_new_guinea_vanuatu,1990-11-05,Papua New Guinea,Vanuatu,0,1,1,Melanesia Cup,friendly,New Caledonia
1990-11-06_vanuatu_fiji,1990-11-06,Vanuatu,Fiji,1,1,1,Melanesia Cup,friendly,New Caledonia
1990-11-06_solomon_islands_papua_new_guinea,1990-11-06,Solomon Islands,Papua New Guinea,1,0,1,Melanesia Cup,friendly,New Caledonia
1990-11-07_tunisia_norway,1990-11-07,Tunisia,Norway,1,3,0,Friendly,friendly,Tunisia
1990-11-08_papua_new_guinea_fiji,1990-11-08,Papua New Guinea,Fiji,0,1,1,Melanesia Cup,friendly,New Caledonia
1990-11-08_new_caledonia_solomon_islands,1990-11-08,New Caledonia,Solomon Islands,3,1,0,Melanesia Cup,friendly,New Caledonia
1990-11-08_brazil_chile,1990-11-08,Brazil,Chile,0,0,0,Friendly,friendly,Brazil
1990-11-09_angola_mozambique,1990-11-09,Angola,Mozambique,4,2,0,Friendly,friendly,Angola
1990-11-10_congo_mozambique,1990-11-10,Congo,Mozambique,1,0,1,Friendly,friendly,Angola
1990-11-11_angola_congo,1990-11-11,Angola,Congo,1,0,0,Friendly,friendly,Angola
1990-11-11_tunisia_finland,1990-11-11,Tunisia,Finland,1,2,0,Friendly,friendly,Tunisia
1990-11-14_austria_northern_ireland,1990-11-14,Austria,Northern Ireland,0,0,0,UEFA Euro qualification,tournament,Austria
1990-11-14_bulgaria_scotland,1990-11-14,Bulgaria,Scotland,1,1,0,UEFA Euro qualification,tournament,Bulgaria
1990-11-14_cyprus_norway,1990-11-14,Cyprus,Norway,0,3,0,UEFA Euro qualification,tournament,Cyprus
1990-11-14_czechoslovakia_spain,1990-11-14,Czechoslovakia,Spain,3,2,0,UEFA Euro qualification,tournament,Czechoslovakia
1990-11-14_denmark_yugoslavia,1990-11-14,Denmark,Yugoslavia,0,2,0,UEFA Euro qualification,tournament,Denmark
1990-11-14_republic_of_ireland_england,1990-11-14,Republic of Ireland,England,1,1,0,UEFA Euro qualification,tournament,Republic of Ireland
1990-11-14_luxembourg_wales,1990-11-14,Luxembourg,Wales,0,1,0,UEFA Euro qualification,tournament,Luxembourg
1990-11-14_san_marino_switzerland,1990-11-14,San Marino,Switzerland,0,4,0,UEFA Euro qualification,tournament,San Marino
1990-11-14_turkey_poland,1990-11-14,Turkey,Poland,0,1,0,UEFA Euro qualification,tournament,Turkey
1990-11-17_albania_france,1990-11-17,Albania,France,0,1,0,UEFA Euro qualification,tournament,Albania
1990-11-18_ethiopia_tunisia,1990-11-18,Ethiopia,Tunisia,0,2,0,African Cup of Nations qualification,qualifier,Ethiopia
1990-11-18_trinidad_and_tobago_united_states,1990-11-18,Trinidad and Tobago,United States,0,0,0,Friendly,friendly,Trinidad and Tobago
1990-11-21_netherlands_greece,1990-11-21,Netherlands,Greece,2,0,0,UEFA Euro qualification,tournament,Netherlands
1990-11-21_united_states_russia,1990-11-21,United States,Russia,0,0,1,Friendly,friendly,Trinidad and Tobago
1990-11-24_trinidad_and_tobago_russia,1990-11-24,Trinidad and Tobago,Russia,0,2,0,Friendly,friendly,Trinidad and Tobago
1990-11-25_malta_finland,1990-11-25,Malta,Finland,1,1,0,UEFA Euro qualification,tournament,Malta
1990-11-29_tanzania_uganda,1990-11-29,Tanzania,Uganda,1,1,0,Friendly,friendly,Tanzania
1990-11-30_guatemala_russia,1990-11-30,Guatemala,Russia,0,3,0,Friendly,friendly,Guatemala
1990-12-05_romania_san_marino,1990-12-05,Romania,San Marino,6,0,0,UEFA Euro qualification,tournament,Romania
1990-12-08_congo_chad,1990-12-08,Congo,Chad,3,0,0,UDEAC Cup,friendly,Congo
